timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
10185784951,3.8805,4.0311,-30.7812,14.75,-40.2812,32.25,15.4375,-39.75,0.0488,0.4943,0.8679,-0.1141,0.4909,0.8637,-0.1464,-0.8848,8.3692,-0.1331,-0.8584,8.1997
10190784951,3.8878,3.9687,-30.5938,15.0,-40.4375,32.4375,15.6875,-39.8125,0.0312,0.4807,0.8763,-0.1271,0.4764,0.87,-0.123,-0.8457,8.1586,-0.1172,-0.8369,8.1176
10195784951,3.9062,4.0017,-30.625,15.3438,-40.8125,32.375,15.875,-40.1562,0.0239,0.4592,0.888,-0.1116,0.4531,0.8845,-0.0867,-0.8286,8.3516,-0.0839,-0.811,8.175
10200784951,3.8658,4.0679,-30.3438,15.1875,-40.25,32.6875,15.9688,-40.5,0.0264,0.4626,0.8862,-0.1114,0.4566,0.8827,-0.0995,-0.8208,8.1193,-0.0841,-0.8071,8.1263
10205784951,3.965,4.1046,-30.3438,15.0625,-40.3125,32.6875,15.6562,-40.3438,0.0183,0.4867,0.8734,-0.1175,0.4799,0.8695,-0.1135,-0.8311,8.0881,-0.1244,-0.8672,8.3992
10210785951,3.8254,3.9687,-30.625,15.0312,-40.1562,32.375,15.75,-40.0,0.0492,0.4799,0.876,-0.1178,0.4756,0.8718,-0.1249,-0.8418,8.0916,-0.1077,-0.8271,8.1051
10215784951,3.8217,3.8915,-30.5,15.0625,-40.3125,32.5312,15.8125,-40.25,0.0399,0.4773,0.8778,-0.1061,0.4721,0.8751,-0.1197,-0.855,8.305,-0.1022,-0.8257,8.1484
10220784951,3.9687,3.9834,-30.5938,15.0312,-40.625,32.4375,15.6562,-39.9375,0.0422,0.4875,0.8721,-0.1096,0.4833,0.8686,-0.1222,-0.853,8.2544,-0.1285,-0.8423,8.0574
10225784951,3.9209,3.8805,-30.5,15.0,-40.0625,32.5,15.6562,-39.875,0.0514,0.4926,0.8687,-0.1126,0.4884,0.8653,-0.1405,-0.856,8.0893,-0.1313,-0.8418,8.0209
10230785951,3.9687,3.987,-30.625,15.125,-40.2812,32.4062,15.875,-40.0312,0.0587,0.4781,0.8763,-0.1008,0.4747,0.8744,-0.1195,-0.8462,8.2024,-0.1166,-0.8257,7.9912
10235785951,3.9797,3.8952,-30.5625,15.0625,-40.625,32.4688,15.875,-39.875,0.0392,0.4704,0.8816,-0.1176,0.4661,0.8769,-0.12,-0.8511,8.2552,-0.1088,-0.8125,7.9199
10240785951,3.9576,3.9687,-30.9062,14.8125,-40.7188,32.0938,15.75,-39.8125,0.0581,0.4952,0.8668,-0.0905,0.4901,0.867,-0.145,-0.8906,8.454,-0.1181,-0.8262,7.9803
10245785951,4.0054,3.9099,-30.625,14.9375,-40.5,32.375,15.625,-39.8125,0.0412,0.4943,0.8683,-0.1091,0.4901,0.8648,-0.1394,-0.8662,8.2235,-0.1431,-0.8472,7.9567
10250794951,3.8805,3.9834,-30.5,15.125,-40.25,32.5312,15.9688,-40.125,0.0495,0.4713,0.8806,-0.1081,0.4678,0.8772,-0.1216,-0.8408,8.116,-0.1005,-0.8149,8.0393
10255785951,3.9503,4.0201,-30.75,15.0312,-40.5312,32.2812,15.75,-40.1562,0.0612,0.4807,0.8747,-0.0844,0.4781,0.8742,-0.1235,-0.8608,8.3335,-0.1105,-0.8242,8.0405
10260785951,3.976,3.9172,-30.75,15.0625,-40.375,32.2812,15.7812,-40.0,0.0627,0.4841,0.8727,-0.091,0.4807,0.8721,-0.1293,-0.8599,8.2585,-0.1229,-0.8311,7.9855
10265785951,3.9429,3.9613,-30.8125,14.875,-40.125,32.2188,15.625,-40.0312,0.0757,0.4969,0.8645,-0.081,0.4935,0.866,-0.1423,-0.8823,8.384,-0.1245,-0.8486,8.1768
10270785951,3.9356,3.9062,-30.4688,14.9688,-40.3125,32.5312,15.6875,-39.7812,0.0405,0.485,0.8736,-0.1225,0.4807,0.8683,-0.1329,-0.8545,8.1545,-0.1302,-0.8535,8.1722
10275785951,3.8511,3.8952,-30.6562,15.25,-40.5938,32.375,15.875,-39.9375,0.0426,0.4704,0.8814,-0.1117,0.4652,0.8781,-0.0999,-0.8408,8.3525,-0.1148,-0.8125,7.8546
10280910951,3.9062,3.9834,-30.6562,15.0625,-40.0625,32.375,15.7812,-40.0,0.0687,0.4841,0.8723,-0.1013,0.4807,0.871,-0.1287,-0.8506,8.1547,-0.1177,-0.833,8.0659
10285910951,3.8437,3.9576,-30.5625,14.75,-40.125,32.4688,15.5938,-39.9375,0.0476,0.5045,0.8621,-0.1084,0.4994,0.8595,-0.1523,-0.877,8.2103,-0.1351,-0.855,8.1363
10290910951,3.9907,3.8694,-30.4375,15.0312,-40.5312,32.5938,15.8125,-39.9062,0.0261,0.4807,0.8765,-0.1271,0.4764,0.87,-0.1185,-0.8457,8.2073,-0.1175,-0.8359,8.1027
10295910951,3.954,3.8584,-30.625,15.0,-40.2812,32.375,15.6875,-40.125,0.0593,0.4841,0.873,-0.0988,0.479,0.8722,-0.1265,-0.853,8.2077,-0.1284,-0.8418,8.0529
10300910951,3.9282,3.9466,-30.5938,15.0312,-40.0625,32.4688,15.7812,-40.25,0.0604,0.4799,0.8753,-0.0964,0.4773,0.8735,-0.1124,-0.8511,8.3378,-0.1223,-0.8418,8.1196
10305910951,3.8952,3.7482,-30.4375,14.8438,-40.0625,32.5938,15.375,-39.4375,0.0359,0.5003,0.8651,-0.1348,0.4952,0.8583,-0.1414,-0.8672,8.2138,-0.1658,-0.8794,8.0927
10310910951,4.0054,4.0238,-30.375,14.9688,-40.1875,32.625,15.625,-39.7188,0.0344,0.4935,0.8691,-0.1378,0.4892,0.8612,-0.1329,-0.8472,8.0674,-0.1412,-0.8384,7.8723
10315910951,3.9356,3.9907,-30.5,14.9375,-40.1875,32.5,15.7812,-39.7812,0.0361,0.4909,0.8704,-0.1161,0.4867,0.8658,-0.1317,-0.8721,8.3774,-0.1356,-0.8345,7.8873
10320910951,3.9907,3.954,-30.6562,14.875,-40.1875,32.375,15.7812,-39.9375,0.06,0.4892,0.8701,-0.1052,0.4858,0.8677,-0.1383,-0.8809,8.4105,-0.1244,-0.8345,8.01
10325910951,3.9246,3.8364,-30.5,15.0312,-40.25,32.5,15.75,-39.9688,0.0457,0.4841,0.8738,-0.1125,0.4781,0.8711,-0.1179,-0.8447,8.2024,-0.1199,-0.8394,8.1173
10330910951,4.0458,3.9944,-30.6875,14.8438,-40.4375,32.3125,15.625,-39.9688,0.0504,0.4969,0.8663,-0.0929,0.4926,0.8653,-0.1404,-0.876,8.3294,-0.1274,-0.8584,8.261
10335911951,3.8805,3.9246,-30.7812,15.125,-40.2812,32.2812,15.75,-40.375,0.0683,0.4747,0.8775,-0.0727,0.4704,0.8795,-0.1133,-0.8521,8.3401,-0.1151,-0.8193,7.932
10340919951,3.8474,3.8731,-30.5625,15.0625,-40.1875,32.5,15.6562,-40.0,0.0509,0.4807,0.8754,-0.1109,0.4764,0.8722,-0.1203,-0.8584,8.339,-0.1324,-0.8569,8.1889
10345911951,3.9209,3.8511,-30.625,14.9375,-40.375,32.4062,15.5938,-39.9062,0.0482,0.4867,0.8722,-0.1012,0.4816,0.8705,-0.1236,-0.8638,8.367,-0.1372,-0.8594,8.166
10350911951,3.8254,3.8658,-30.625,15.125,-40.1562,32.4375,15.875,-40.25,0.0572,0.4721,0.8797,-0.0917,0.4687,0.8786,-0.1148,-0.8423,8.2074,-0.1092,-0.8154,7.9505
10355911951,3.9025,3.7702,-30.7812,14.9688,-40.25,32.2188,15.6562,-39.75,0.0583,0.4892,0.8702,-0.101,0.4841,0.8691,-0.1322,-0.8657,8.2963,-0.1385,-0.8394,7.9132
10360911951,3.8878,3.8437,-30.5,15.125,-40.1875,32.5312,15.875,-40.1875,0.0449,0.4807,0.8757,-0.1059,0.4747,0.8738,-0.1153,-0.8418,8.1962,-0.1112,-0.8281,8.0787
10365911951,3.8511,3.9025,-30.5,14.9375,-40.1875,32.5312,15.4688,-39.9062,0.0446,0.4918,0.8696,-0.1119,0.4858,0.8669,-0.129,-0.8657,8.331,-0.1499,-0.8872,8.3597
10370923951,3.9099,3.7996,-30.5938,14.9688,-40.5625,32.4375,15.5938,-40.0,0.0361,0.4909,0.8704,-0.1077,0.4858,0.8674,-0.1174,-0.8657,8.4583,-0.1428,-0.8584,8.093
10375911951,3.8511,3.7408,-30.5938,15.1875,-40.4688,32.4375,15.9375,-39.6562,0.0385,0.4652,0.8844,-0.1275,0.46,0.8787,-0.109,-0.8359,8.1953,-0.113,-0.8096,7.84
10380914951,4.0275,3.8511,-30.4688,15.0625,-40.3125,32.5312,15.75,-39.9375,0.0431,0.4858,0.873,-0.1124,0.4799,0.8701,-0.1217,-0.8418,8.1262,-0.1237,-0.8408,8.0926
10385911951,3.8952,3.8952,-30.5938,15.125,-40.25,32.4375,15.6562,-39.875,0.0448,0.4858,0.8729,-0.1098,0.4807,0.87,-0.1128,-0.8447,8.2583,-0.1412,-0.856,8.0812
10390911951,3.8474,3.8915,-30.5,14.875,-40.0312,32.5,15.4688,-40.0,0.0478,0.4977,0.866,-0.1072,0.4935,0.8631,-0.1425,-0.8784,8.3359,-0.156,-0.8833,8.2462
10395912951,3.8805,3.7813,-30.6875,15.0312,-40.375,32.3125,15.5938,-40.0938,0.0561,0.479,0.876,-0.0897,0.4747,0.8756,-0.1246,-0.8535,8.2342,-0.1357,-0.8394,7.9439
10400911951,3.9062,3.807,-30.5625,15.0,-40.375,32.4688,15.6875,-39.9375,0.0398,0.479,0.8769,-0.1136,0.4747,0.8728,-0.125,-0.8594,8.2993,-0.1338,-0.8433,8.0116
10405911951,3.7739,3.9319,-30.5625,15.125,-40.1875,32.4688,15.7812,-39.9375,0.0521,0.4704,0.8809,-0.1117,0.4652,0.8781,-0.1136,-0.8286,8.0585,-0.1183,-0.8188,7.8916
10410911951,3.6967,3.8364,-30.7812,15.125,-40.6562,32.25,15.9375,-40.25,0.0381,0.4417,0.8963,-0.0987,0.4365,0.8943,-0.1136,-0.8105,7.8449,-0.0944,-0.7783,7.6747
10415911951,3.7335,3.9466,-30.5,15.2812,-40.875,32.5312,16.125,-40.5625,0.0274,0.3947,0.9184,-0.1038,0.3875,0.916,-0.0737,-0.7583,7.6658,-0.0573,-0.7368,7.594
10421036951,3.8217,3.9687,-30.5,14.9688,-41.2188,32.5312,15.8125,-40.6875,0.015,0.3722,0.928,-0.1119,0.3667,0.9236,-0.0886,-0.7749,7.6978,-0.0563,-0.7598,7.873
10426036951,3.7427,3.8731,-30.6562,15.1875,-41.5312,32.375,16.0938,-40.4375,0.0144,0.3153,0.9489,-0.1163,0.3088,0.944,-0.0286,-0.7012,7.4926,-0.0017,-0.665,7.369
10431046951,3.7372,3.829,-30.5,15.1562,-41.375,32.5312,16.0625,-40.5,0.0229,0.2818,0.9592,-0.1464,0.2743,0.9504,-0.0227,-0.6616,7.1002,0.0014,-0.6528,7.2615
10436038951,3.7225,3.7408,-30.5,15.3125,-41.5938,32.5,16.2188,-40.3438,0.0214,0.227,0.9737,-0.1589,0.2194,0.9626,0.0125,-0.6133,6.9299,0.046,-0.5854,6.9777
10441036951,3.8768,3.796,-30.4688,15.3438,-41.9375,32.5625,16.5,-40.6562,0.0091,0.1725,0.985,-0.1587,0.1657,0.9733,0.0867,-0.5786,7.3433,0.1169,-0.4983,6.7647
10446037951,3.8988,3.7776,-30.4688,15.3438,-42.0,32.5625,16.5,-40.875,-0.0121,0.1513,0.9884,-0.1612,0.1416,0.9767,0.1458,-0.5654,7.8387,0.1288,-0.4919,6.8233
10451037951,3.7702,3.829,-30.625,15.4375,-42.0625,32.4062,16.6875,-40.9688,0.0053,0.1145,0.9934,-0.1562,0.1058,0.982,0.168,-0.5293,7.6725,0.1826,-0.4668,7.1297
10456037951,3.8584,3.8511,-30.4688,15.7812,-41.6562,32.5938,16.8125,-41.3438,0.0132,0.061,0.9981,-0.1472,0.0532,0.9877,0.194,-0.4585,7.161,0.2166,-0.4517,7.332
10461037951,3.7923,3.8143,-30.5625,15.4688,-41.9375,32.4688,16.6875,-41.125,-0.0073,0.0737,0.9973,-0.15,0.0639,0.9866,0.181,-0.4788,7.2465,0.2312,-0.4453,7.4217
10466037951,3.8364,3.8474,-30.3125,15.5,-41.9375,32.7188,16.7188,-41.25,-0.0317,0.0678,0.9972,-0.1674,0.059,0.9841,0.1974,-0.4824,7.4667,0.2588,-0.4556,7.8395
10471037951,3.7206,3.8107,-30.8125,15.875,-41.75,32.25,17.0312,-41.125,0.0161,0.0493,0.9987,-0.1251,0.0415,0.9913,0.2778,-0.4617,8.1174,0.2817,-0.4265,7.7674
10476037951,3.7482,3.7996,-30.4688,15.6562,-41.625,32.5625,16.8125,-41.0625,-0.0161,0.0776,0.9969,-0.1442,0.0698,0.9871,0.2595,-0.4868,8.198,0.2788,-0.4512,8.0106
10481037951,3.7849,3.7739,-30.5938,15.7812,-42.125,32.4688,16.9375,-41.0312,-0.0297,0.0649,0.9974,-0.1395,0.0551,0.9887,0.3142,-0.4756,8.6744,0.2981,-0.4417,8.1167
10486037951,3.7463,3.7776,-30.375,15.625,-41.5312,32.6562,16.7188,-41.0625,-0.019,0.0785,0.9967,-0.1461,0.0707,0.9867,0.282,-0.4973,8.5632,0.2903,-0.4556,8.1862
10491037951,3.7316,3.7629,-30.8125,15.8125,-41.9375,32.2188,17.0,-41.125,-0.0073,0.0629,0.998,-0.1066,0.0532,0.9929,0.3315,-0.478,8.8934,0.3091,-0.4348,8.1615
10496037951,3.7023,3.8364,-30.5,15.6562,-41.8125,32.5,16.75,-40.6875,-0.0346,0.0805,0.9962,-0.1432,0.0707,0.9872,0.3101,-0.4919,8.8123,0.2817,-0.4624,8.1686
10501044951,3.7372,3.7188,-30.375,15.6875,-41.5312,32.6562,16.7188,-41.0625,-0.0345,0.0824,0.996,-0.1393,0.0737,0.9875,0.2913,-0.5034,8.7341,0.3015,-0.4644,8.4084
10506045951,3.7114,3.6765,-30.5938,15.625,-41.8125,32.4688,16.7188,-40.6875,-0.0365,0.0853,0.9957,-0.1499,0.0766,0.9857,0.3101,-0.5166,9.09,0.2881,-0.4651,8.2686
10511037951,3.6729,3.7151,-30.5,15.5938,-41.875,32.5312,16.8125,-40.875,-0.0452,0.0844,0.9954,-0.1364,0.0746,0.9878,0.3062,-0.5098,8.9698,0.3044,-0.4673,8.4736
10516046951,3.5608,3.6618,-30.75,15.625,-41.5938,32.2812,16.7188,-40.7812,-0.0122,0.0834,0.9964,-0.118,0.0746,0.9902,0.3191,-0.5112,9.1292,0.2859,-0.4548,8.1296
10521038951,3.4836,3.6526,-30.5,15.8125,-41.3125,32.5625,16.8438,-40.5,-0.0258,0.0727,0.997,-0.1471,0.0649,0.987,0.323,-0.4983,9.0266,0.2913,-0.45,8.1341
10526037951,3.5038,3.7316,-30.6875,16.0,-41.3438,32.375,17.0312,-40.7188,-0.0083,0.0629,0.998,-0.1289,0.0522,0.9903,0.3516,-0.4868,9.2136,0.3196,-0.4343,8.2719
10531047951,3.524,3.6637,-30.4688,15.9062,-41.2188,32.5938,16.9062,-40.5,-0.0209,0.0688,0.9974,-0.1491,0.061,0.9869,0.325,-0.4949,9.0097,0.3149,-0.4443,8.3325
10536037951,3.6012,3.6232,-30.4375,15.8125,-41.3125,32.625,16.9062,-40.7812,-0.0317,0.0698,0.9971,-0.1356,0.061,0.9889,0.3181,-0.5122,9.1294,0.3125,-0.4487,8.3547
10541046951,3.5571,3.6067,-30.8125,15.6875,-41.625,32.2188,16.8125,-40.4375,-0.018,0.0824,0.9964,-0.1171,0.0737,0.9904,0.325,-0.5098,9.1774,0.2844,-0.4543,8.108
10546046951,3.581,3.682,-30.6562,15.9375,-41.625,32.3438,17.0625,-40.3438,-0.0288,0.0639,0.9975,-0.1337,0.0561,0.9894,0.3413,-0.4851,9.0809,0.3101,-0.4336,8.1586
10551038951,3.6104,3.6306,-30.5938,15.875,-41.4062,32.4375,16.9062,-40.4375,-0.0258,0.0668,0.9974,-0.1356,0.059,0.989,0.3215,-0.502,9.0516,0.3025,-0.4529,8.2907
10556163951,3.5718,3.6986,-30.625,15.9062,-41.25,32.375,16.9062,-40.4375,-0.0161,0.0668,0.9976,-0.1307,0.059,0.9897,0.3301,-0.5,9.1241,0.2939,-0.4375,8.0245
10561163951,3.6967,3.7041,-30.6562,16.0,-41.375,32.375,17.0625,-40.3125,-0.0268,0.062,0.9977,-0.1385,0.0522,0.989,0.3457,-0.5,9.2969,0.3059,-0.4297,8.0692
10566163951,3.7225,3.6049,-30.9062,15.9375,-41.4375,32.125,17.0312,-40.125,-0.0044,0.0639,0.9979,-0.1308,0.0561,0.9898,0.3611,-0.4919,9.3767,0.2817,-0.4265,7.7674
10571163951,3.6747,3.6251,-30.5625,15.875,-41.4688,32.5,16.875,-40.5312,-0.0404,0.0698,0.9967,-0.1327,0.062,0.9892,0.3254,-0.4973,9.0426,0.3037,-0.4417,8.1786
10576163951,3.5957,3.5938,-30.6875,15.875,-41.4375,32.3125,16.9375,-40.1875,-0.0209,0.0707,0.9973,-0.1442,0.0629,0.9875,0.3337,-0.5068,9.2415,0.2903,-0.4387,7.9978
10581163951,3.6526,3.5938,-30.6562,15.7812,-41.4375,32.3438,16.9375,-40.0312,-0.0268,0.0727,0.997,-0.15,0.0639,0.9866,0.3289,-0.5098,9.2206,0.2944,-0.4304,7.9508
10586163951,3.6453,3.5975,-30.875,15.9062,-41.4062,32.1562,17.0,-39.9375,-0.0122,0.0639,0.9979,-0.1414,0.0561,0.9884,0.3386,-0.501,9.2296,0.2805,-0.4265,7.7539
10591169951,3.6067,3.5883,-30.8125,15.9375,-41.1875,32.2188,17.0312,-39.9062,-0.0054,0.0668,0.9977,-0.1433,0.06,0.9879,0.3386,-0.5,9.2186,0.3057,-0.4373,8.151
10596163951,3.66,3.66,-30.6562,15.9688,-41.3125,32.375,17.0625,-40.25,-0.021,0.062,0.9979,-0.1414,0.0532,0.9885,0.3379,-0.4963,9.1693,0.3069,-0.4272,8.0527
10601166951,3.6416,3.6232,-30.8125,15.9375,-41.1875,32.1875,17.0312,-40.0,-0.0044,0.0668,0.9978,-0.1385,0.06,0.9885,0.3286,-0.5044,9.1574,0.2827,-0.4143,7.642
10606163951,3.5773,3.6398,-30.6875,15.875,-41.1562,32.3125,16.9375,-40.25,-0.0122,0.0678,0.9976,-0.1278,0.061,0.9899,0.3176,-0.5049,9.0415,0.2954,-0.4275,7.9289
10611163951,3.6196,3.5351,-30.9375,15.9688,-41.3125,32.0625,17.0625,-39.7812,-0.0044,0.0639,0.9979,-0.1443,0.0571,0.9879,0.3484,-0.4929,9.247,0.283,-0.4243,7.7563
10616163951,3.6085,3.5902,-30.7812,15.7812,-41.375,32.2188,16.8438,-39.9688,-0.019,0.0756,0.997,-0.1432,0.0678,0.9874,0.3213,-0.5122,9.1644,0.2842,-0.4392,7.936
10621163951,3.5938,3.5957,-30.6562,15.9062,-41.125,32.375,17.0,-40.0938,-0.0161,0.0649,0.9978,-0.1385,0.0561,0.9888,0.3289,-0.501,9.1216,0.2949,-0.4392,8.0544
10626163951,3.671,3.671,-30.75,16.0,-41.3438,32.2812,17.0625,-40.1875,-0.0258,0.0561,0.9981,-0.126,0.0464,0.9909,0.3445,-0.4893,9.1626,0.301,-0.4229,7.9391
10631163951,3.5626,3.5828,-30.4375,16.0938,-40.9688,32.625,17.125,-40.1562,-0.0258,0.0551,0.9981,-0.1646,0.0464,0.9853,0.3362,-0.4863,9.0379,0.3303,-0.4292,8.3334
10636163951,3.5865,3.6967,-30.6562,15.9688,-41.3125,32.375,17.1562,-40.4688,-0.0239,0.0561,0.9981,-0.1289,0.0483,0.9905,0.3328,-0.5054,9.2142,0.3269,-0.4199,8.1921
10641165951,3.6582,3.6269,-30.75,15.9062,-40.8438,32.2812,16.9375,-40.0,-0.0015,0.0707,0.9975,-0.1355,0.0639,0.9887,0.3123,-0.5049,8.9822,0.2861,-0.4443,8.0148
10646163951,3.6416,3.5847,-30.6875,15.9375,-41.3125,32.3125,17.0625,-40.0938,-0.0239,0.061,0.9979,-0.1443,0.0522,0.9882,0.3408,-0.5098,9.3529,0.3159,-0.436,8.2506
10651164951,3.6582,3.5773,-30.6562,15.9688,-41.3125,32.375,16.9062,-40.0625,-0.0268,0.0698,0.9972,-0.1394,0.06,0.9884,0.3408,-0.4949,9.1852,0.2971,-0.4397,8.0841
10656164951,3.6361,3.6508,-30.4688,15.9062,-41.1562,32.5625,17.0625,-39.9375,-0.0395,0.0668,0.997,-0.1578,0.0581,0.9858,0.321,-0.5132,9.1727,0.3167,-0.4343,8.2396
10661164951,3.6104,3.5608,-30.6875,15.75,-41.4375,32.3438,16.8438,-40.0625,-0.0316,0.0776,0.9965,-0.1432,0.0678,0.9874,0.3215,-0.5254,9.3158,0.2852,-0.4504,8.0723
10666177951,3.5938,3.5589,-30.5,15.875,-41.3125,32.5312,16.875,-40.25,-0.0394,0.0707,0.9967,-0.149,0.0629,0.9868,0.3286,-0.5171,9.3004,0.2954,-0.4419,8.0898
10671164951,3.6122,3.5755,-30.6562,15.6562,-41.25,32.375,16.75,-39.9688,-0.0268,0.0873,0.9958,-0.146,0.0785,0.9862,0.3018,-0.5356,9.2134,0.28,-0.4592,8.1142
10676167951,3.6747,3.682,-30.6562,15.8125,-41.1875,32.375,16.8438,-40.3125,-0.0239,0.0776,0.9967,-0.1326,0.0678,0.9888,0.3252,-0.5244,9.3453,0.301,-0.4541,8.2882
10681164951,3.6049,3.649,-30.5,15.9375,-41.25,32.5312,17.0625,-40.0,-0.0424,0.0639,0.9971,-0.1549,0.0561,0.9863,0.3408,-0.5098,9.3529,0.304,-0.4316,8.0695
10686164951,3.6122,3.649,-30.4375,15.875,-41.0312,32.625,16.8125,-40.3125,-0.0365,0.0766,0.9964,-0.1471,0.0688,0.9867,0.312,-0.521,9.1611,0.2957,-0.4561,8.2509
10691168951,3.5406,3.5498,-30.5938,15.8125,-41.3125,32.4375,16.9062,-40.1875,-0.0375,0.0707,0.9968,-0.1413,0.0629,0.988,0.3271,-0.5225,9.3448,0.3032,-0.4456,8.2169
10696289951,3.5608,3.6324,-30.5625,15.8125,-40.75,32.5,16.8125,-40.2812,-0.0122,0.0776,0.9969,-0.1384,0.0698,0.9879,0.3032,-0.5254,9.1137,0.2866,-0.4529,8.1158
10701289951,3.6085,3.5736,-30.4688,15.8125,-41.3438,32.5625,16.8438,-39.9688,-0.0443,0.0776,0.996,-0.1606,0.0678,0.9847,0.3276,-0.5195,9.3172,0.2793,-0.4551,8.0597
10706292951,3.6618,3.5902,-30.3438,15.9688,-41.1875,32.6875,17.125,-40.125,-0.0502,0.0581,0.9971,-0.1646,0.0483,0.9852,0.3206,-0.5049,9.0738,0.3271,-0.4297,8.3038
10711289951,3.6453,3.5681,-30.4375,15.75,-41.4375,32.5625,16.875,-40.0,-0.055,0.0727,0.9958,-0.1673,0.0649,0.9838,0.3025,-0.5225,9.0726,0.2971,-0.4429,8.1195
10716292951,3.5442,3.5534,-30.5938,15.7812,-41.25,32.4375,17.0,-40.0625,-0.0404,0.06,0.9974,-0.1626,0.0522,0.9853,0.3137,-0.5078,9.0313,0.3198,-0.4272,8.1956
10721291951,3.5534,3.6655,-30.375,16.125,-41.0625,32.6562,17.1875,-40.25,-0.0473,0.0239,0.9986,-0.1753,0.0161,0.9844,0.3342,-0.4543,8.6576,0.3567,-0.4084,8.3939
10726289951,3.6196,3.7004,-30.5625,16.0625,-41.0,32.5312,16.9375,-40.7188,-0.0161,0.0308,0.9994,-0.1435,0.0249,0.9893,0.3281,-0.4497,8.5383,0.3457,-0.4248,8.4545
10731289951,3.6526,3.5534,-30.375,16.125,-41.1875,32.6875,17.0625,-40.5625,-0.0444,0.0259,0.9987,-0.1676,0.0171,0.9857,0.3291,-0.448,8.5299,0.3601,-0.3975,8.3095
10736289951,3.6159,3.6343,-30.5625,16.25,-41.25,32.5,17.125,-40.4688,-0.0298,0.0112,0.9995,-0.1493,0.0044,0.9888,0.3577,-0.4368,8.7206,0.3594,-0.3967,8.2932
10741290951,3.6379,3.6673,-30.5938,15.9688,-41.4375,32.4375,17.0,-40.4688,-0.0444,0.0317,0.9985,-0.1445,0.0229,0.9892,0.3489,-0.4656,8.9455,0.3435,-0.4021,8.1772
10746289951,3.6637,3.6453,-30.3125,16.0625,-41.2188,32.7188,16.9062,-40.375,-0.0619,0.0327,0.9975,-0.1782,0.0239,0.9837,0.3391,-0.4497,8.6597,0.3523,-0.4287,8.5711
10751290951,3.5755,3.6912,-30.5938,15.9688,-41.2812,32.4688,16.9062,-40.25,-0.0444,0.0376,0.9983,-0.158,0.0288,0.987,0.3496,-0.4668,8.9673,0.3245,-0.4375,8.3613
10756289951,3.6196,3.5314,-30.375,16.0938,-41.125,32.625,17.0625,-40.0,-0.0551,0.0249,0.9982,-0.1782,0.0161,0.9839,0.353,-0.4417,8.7237,0.3423,-0.4097,8.248
10761290951,3.5204,3.6049,-30.375,16.0938,-41.0,32.6562,17.0,-40.3438,-0.0454,0.0268,0.9986,-0.1705,0.02,0.9852,0.3374,-0.4561,8.7119,0.345,-0.4128,8.313
10766290951,3.5553,3.6085,-30.5938,16.0625,-41.1875,32.4375,17.0,-40.0625,-0.0405,0.0308,0.9987,-0.1676,0.022,0.9856,0.366,-0.4453,8.9081,0.3472,-0.4148,8.3591
10771290951,3.5718,3.5847,-30.4375,15.9688,-41.125,32.625,16.8438,-40.5625,-0.0473,0.0386,0.9981,-0.1522,0.0308,0.9879,0.3328,-0.4651,8.7617,0.3518,-0.4299,8.5793
10776290951,3.5645,3.6618,-30.5,16.0625,-41.0625,32.5312,16.9375,-40.5,-0.0405,0.0337,0.9986,-0.1445,0.0259,0.9892,0.3467,-0.4543,8.7954,0.3586,-0.4175,8.5162
10781290951,3.5736,3.5314,-30.4688,16.0938,-41.3125,32.5938,17.0,-40.3125,-0.059,0.0239,0.998,-0.1657,0.0161,0.986,0.3518,-0.4492,8.7948,0.3601,-0.4224,8.5868
10786290951,3.5387,3.5847,-30.3438,16.2188,-41.0625,32.6875,17.1875,-40.25,-0.061,0.0161,0.998,-0.1715,0.0093,0.9851,0.365,-0.4507,8.9573,0.3848,-0.3982,8.5912
10791290951,3.5167,3.5681,-30.4688,16.125,-41.1562,32.5938,17.0312,-40.1875,-0.059,0.0249,0.9979,-0.1657,0.0171,0.986,0.3579,-0.4453,8.8188,0.3669,-0.4324,8.7743
10796290951,3.5442,3.5571,-30.3438,16.0625,-41.0938,32.6875,17.0312,-40.4375,-0.0561,0.0268,0.9981,-0.1648,0.0181,0.9862,0.3479,-0.4561,8.8281,0.3621,-0.4229,8.6139
10801290951,3.6839,3.6673,-30.5938,15.9062,-41.4688,32.4688,16.8438,-40.25,-0.0561,0.0395,0.9976,-0.157,0.0308,0.9871,0.3516,-0.478,9.1149,0.3335,-0.4448,8.543
10806290951,3.6526,3.6526,-30.4688,15.9375,-41.125,32.5625,16.9062,-40.25,-0.0483,0.0366,0.9982,-0.1541,0.0268,0.9877,0.3315,-0.4751,8.8605,0.3616,-0.4287,8.6739
10811290951,3.5736,3.5204,-30.4688,16.375,-41.1562,32.5625,17.1875,-40.4375,-0.0503,0.0063,0.9987,-0.1609,-0.0015,0.987,0.3721,-0.4241,8.7386,0.3901,-0.4131,8.8167
